p=2
0.6142126203302095
0.6162578390326316
0.6190487407437548
0.6218445238847361
0.6246254045013298
0.627424475902428
0.6302440731964792
0.6330827806767829
0.6359404302263283
0.6388170794630669
0.6417127385781154
0.6446274053710356
0.6475610792798344
0.6505137603810882
0.6534854487038558
0.6564761442458825
0.6594858470057393
0.6625145569834678
0.6655622741791354
0.6686289985927429
0.6717147302242875
0.6748194690737689
0.6779432151411872
0.6810859684265425
0.6842477289298347
0.6874284966510638
0.6906282715902298
0.6938470537473328
0.6970848431223727
0.7003416397153496
0.7036174435262634
0.7069122545551142
0.7102260728019019
0.7135588982666266
0.7169107309492881
0.7202815708498866
0.7236714179684222
0.7270802723048946
0.7305081338593039
0.7339550026316503
0.7374208786219335
0.7409057618301537
0.7444096522563108
0.7479325499004049
0.7514744547624359
0.7550353668424039
0.7586152861403088
0.7622142126561506
0.7658321463899295
0.7694690873416452
0.7731250355112979
0.7767999908988875
0.7804939535044141
0.7842069233278776
0.787938900369278
0.7916898846286154
0.7954598761058898
0.7992488748011011
0.8030568807142493
0.8068838938453344
0.8107299141943566
0.8145949417613156
0.8184789765462116
0.8223820185490446
0.8263040677698145
0.8302451242085213
0.8342051878651651
0.8381842587397458
0.8421823368322634
0.846199422142718
0.8502355146711096
0.854290614417438
0.8583647213817035
0.8624578355639059
0.8665699569640452
0.8707010855821214
0.8748512214181347
0.8790203644720848
0.8832085147439719
0.8874156722337959
0.8916418369415569
0.8958870088672548
0.9001511880108897
0.9044343743724614
0.9087365679519702
0.9130577687494159
0.9173979767647985
0.9217571919981181
0.9261354144493746
0.9305326441185681
0.9349488810056984
0.9393841251107657
0.94383837643377
0.9483116349747112
0.9528039007335893
0.9573151737104044
